Place,Month,Time,Humidity,Precipitation,Temperature
Hingoli,,01 April 2020,17,0.0 ,36
Hingoli,,02 April 2020,15,0.0 ,37
Hingoli,,03 April 2020,15,0.0 ,37
Hingoli,,04 April 2020,23,0.0 ,36
Hingoli,,05 April 2020,22,0.0 ,36
Hingoli,,06 April 2020,18,0.0 ,37
Hingoli,,07 April 2020,18,0.0 ,36
Hingoli,,08 April 2020,16,0.0 ,35
Hingoli,,09 April 2020,15,0.0 ,35
Hingoli,,10 April 2020,20,0.0 ,37
Hingoli,,11 April 2020,20,0.0 ,36
Hingoli,,12 April 2020,16,0.0 ,38
Hingoli,,13 April 2020,13,0.0 ,38
Hingoli,,14 April 2020,11,0.0 ,39
Hingoli,,15 April 2020,15,0.0 ,38
Hingoli,,16 April 2020,16,0.0 ,37
Hingoli,,17 April 2020,15,0.0 ,38
Hingoli,,18 April 2020,16,0.0 ,38
Hingoli,,19 April 2020,17,0.0 ,38
Hingoli,,20 April 2020,21,0.1 ,37
Hingoli,,21 April 2020,19,0.0 ,37
Hingoli,,22 April 2020,17,0.0 ,37
Hingoli,,23 April 2020,17,0.0 ,37
Hingoli,,24 April 2020,21,0.0 ,36
Hingoli,,25 April 2020,21,0.0 ,36
Hingoli,,26 April 2020,19,0.0 ,35
Hingoli,,27 April 2020,25,0.0 ,36
Hingoli,,28 April 2020,38,0.8 ,34
Hingoli,,29 April 2020,30,0.0 ,36
Hingoli,,30 April 2020,19,0.0 ,39
Hingoli,,01 May 2020,18,0.0 ,38
Hingoli,,02 May 2020,16,0.0 ,39
Hingoli,,03 May 2020,17,0.0 ,39
Hingoli,,04 May 2020,16,0.0 ,38
Hingoli,,05 May 2020,20,0.0 ,38
Hingoli,,06 May 2020,19,0.0 ,38
Hingoli,,07 May 2020,13,0.0 ,39
Hingoli,,08 May 2020,19,0.0 ,39
Hingoli,,09 May 2020,19,0.0 ,38
Hingoli,,10 May 2020,18,0.7 ,38
Hingoli,,11 May 2020,25,0.5 ,37
Hingoli,,12 May 2020,21,0.0 ,37
Hingoli,,13 May 2020,21,0.0 ,38
Hingoli,,14 May 2020,22,0.0 ,38
Hingoli,,15 May 2020,24,0.0 ,37
Hingoli,,16 May 2020,20,0.0 ,38
Hingoli,,17 May 2020,19,0.0 ,38
Hingoli,,18 May 2020,19,0.0 ,37
Hingoli,,19 May 2020,17,0.0 ,38
Hingoli,,20 May 2020,19,0.0 ,38
Hingoli,,21 May 2020,17,0.0 ,38
Hingoli,,22 May 2020,17,0.0 ,39
Hingoli,,23 May 2020,16,0.0 ,40
Hingoli,,24 May 2020,13,0.0 ,41
Hingoli,,25 May 2020,15,0.0 ,40
Hingoli,,26 May 2020,17,0.0 ,40
Hingoli,,27 May 2020,17,0.0 ,39
Hingoli,,28 May 2020,21,0.0 ,39
Hingoli,,29 May 2020,25,0.0 ,38
Hingoli,,30 May 2020,28,0.0 ,37
Hingoli,,31 May 2020,35,6.4 ,35
Hingoli,,01 June 2020,42,2.4 ,32
Hingoli,,02 June 2020,40,1.5 ,32
Hingoli,,03 June 2020,61,12.7,29
Hingoli,,04 June 2020,66,0.7 ,25
Hingoli,,05 June 2020,51,0.0 ,31
Hingoli,,06 June 2020,46,0.0 ,32
Hingoli,,07 June 2020,51,0.5 ,31
Hingoli,,08 June 2020,45,0.0 ,33
Hingoli,,09 June 2020,42,0.1 ,34
Hingoli,,10 June 2020,50,3.5 ,34
Hingoli,,11 June 2020,52,5.3 ,34
Hingoli,,12 June 2020,57,12.4,32
Hingoli,,13 June 2020,61,6.4 ,31
Hingoli,,14 June 2020,68,22.2,30
Hingoli,,15 June 2020,69,29.9,29
Hingoli,,16 June 2020,76,32.9,28
Hingoli,,17 June 2020,75,9.7 ,28
Hingoli,,18 June 2020,65,0.0 ,29
Hingoli,,19 June 2020,59,0.1 ,31
Hingoli,,20 June 2020,65,0.6 ,29
Hingoli,,21 June 2020,68,3.5 ,27
Hingoli,,22 June 2020,68,10.4,28
Hingoli,,23 June 2020,68,14.0,28
Hingoli,,24 June 2020,55,0.0 ,31
Hingoli,,25 June 2020,58,3.8 ,32
Hingoli,,26 June 2020,56,1.1 ,33
Hingoli,,27 June 2020,64,7.5 ,30
Hingoli,,28 June 2020,66,24.8,31
Hingoli,,29 June 2020,64,2.0 ,31
Hingoli,,30 June 2020,62,6.6 ,32
Hingoli,,01 July 2020,63,0.8 ,31
Hingoli,,02 July 2020,68,20.9,30
Hingoli,,03 July 2020,75,47.3,28
Hingoli,,04 July 2020,82,57.0,27
Hingoli,,05 July 2020,81,40.4,27
Hingoli,,06 July 2020,71,2.2 ,28
Hingoli,,07 July 2020,67,2.7 ,29
Hingoli,,08 July 2020,64,0.0 ,30
Hingoli,,09 July 2020,62,0.1 ,31
Hingoli,,10 July 2020,62,0.2 ,30
Hingoli,,11 July 2020,78,7.7 ,26
Hingoli,,12 July 2020,66,0.0 ,29
Hingoli,,13 July 2020,63,1.2 ,30
Hingoli,,14 July 2020,72,25.9,28
Hingoli,,15 July 2020,86,67.0,26
Hingoli,,16 July 2020,86,4.8 ,25
Hingoli,,17 July 2020,75,2.2 ,28
Hingoli,,18 July 2020,74,0.7 ,29
Hingoli,,19 July 2020,74,5.1 ,29
Hingoli,,20 July 2020,81,23.4,27
Hingoli,,21 July 2020,79,16.9,28
Hingoli,,22 July 2020,77,30.3,29
Hingoli,,23 July 2020,94,79.5,23
Hingoli,,24 July 2020,91,13.7,24
Hingoli,,25 July 2020,79,7.8 ,28
Hingoli,,26 July 2020,78,18.5,28
Hingoli,,27 July 2020,73,11.9,30
Hingoli,,28 July 2020,76,12.2,29
Hingoli,,29 July 2020,83,11.0,27
Hingoli,,30 July 2020,80,38.2,28
Hingoli,,31 July 2020,77,23.9,29
Hingoli,,01 August 2020,79,58.9,28
Hingoli,,02 August 2020,82,20.5,27
Hingoli,,03 August 2020,84,14.9,26
Hingoli,,04 August 2020,85,17.8,26
Hingoli,,05 August 2020,83,17.9,27
Hingoli,,06 August 2020,93,111.,23
Hingoli,,07 August 2020,74,0.2 ,28
Hingoli,,08 August 2020,75,3.8 ,28
Hingoli,,09 August 2020,78,11.1,27
Hingoli,,10 August 2020,82,25.0,27
Hingoli,,11 August 2020,85,6.7 ,25
Hingoli,,12 August 2020,84,12.4,26
Hingoli,,13 August 2020,90,16.5,24
Hingoli,,14 August 2020,93,11.5,22
Hingoli,,15 August 2020,90,7.3 ,24
Hingoli,,16 August 2020,95,108.,23
Hingoli,,17 August 2020,91,6.4 ,24
Hingoli,,18 August 2020,82,3.9 ,26
Hingoli,,19 August 2020,85,12.1,26
Hingoli,,20 August 2020,89,30.9,24
Hingoli,,21 August 2020,90,25.5,24
Hingoli,,22 August 2020,83,3.2 ,26
Hingoli,,23 August 2020,79,0.5 ,26
Hingoli,,24 August 2020,78,2.2 ,27
Hingoli,,25 August 2020,79,1.7 ,27
Hingoli,,26 August 2020,81,13.2,27
Hingoli,,27 August 2020,90,27.0,23
Hingoli,,28 August 2020,88,20.0,24
Hingoli,,29 August 2020,90,5.7 ,24
Hingoli,,30 August 2020,84,0.2 ,26
Hingoli,,31 August 2020,78,0.0 ,27
Hingoli,,01 September 2020,77,0.3 ,28
Hingoli,,02 September 2020,81,5.3 ,27
Hingoli,,03 September 2020,73,10.9,29
Hingoli,,04 September 2020,74,4.6 ,29
Hingoli,,05 September 2020,72,6.0 ,30
Hingoli,,06 September 2020,77,11.5,30
Hingoli,,07 September 2020,79,13.3,29
Hingoli,,08 September 2020,75,7.8 ,29
Hingoli,,09 September 2020,76,12.7,30
Hingoli,,10 September 2020,81,18.7,28
Hingoli,,11 September 2020,80,52.4,28
Hingoli,,12 September 2020,81,28.1,28
Hingoli,,13 September 2020,83,18.7,28
Hingoli,,14 September 2020,86,41.9,28
Hingoli,,15 September 2020,87,35.6,27
Hingoli,,16 September 2020,83,19.6,28
Hingoli,,17 September 2020,83,37.2,28
Hingoli,,18 September 2020,88,12.7,27
Hingoli,,19 September 2020,88,33.4,26
Hingoli,,20 September 2020,82,22.4,28
Hingoli,,21 September 2020,81,17.0,28
Hingoli,,22 September 2020,89,13.0,26
Hingoli,,23 September 2020,87,21.2,26
Hingoli,,24 September 2020,86,17.4,27
Hingoli,,25 September 2020,83,18.7,27
Hingoli,,26 September 2020,84,20.4,27
Hingoli,,27 September 2020,89,31.9,24
Hingoli,,28 September 2020,82,12.2,26
Hingoli,,29 September 2020,78,0.0 ,27
Hingoli,,30 September 2020,79,12.0,26
Hingoli,,01 October 2020,71,0.2 ,27
Hingoli,,02 October 2020,75,0.2 ,27
Hingoli,,03 October 2020,72,0.0 ,28
Hingoli,,04 October 2020,64,0.0 ,27
Hingoli,,05 October 2020,63,0.0 ,27
Hingoli,,06 October 2020,62,0.0 ,26
Hingoli,,07 October 2020,55,0.0 ,26
Hingoli,,08 October 2020,62,0.0 ,27
Hingoli,,09 October 2020,76,4.1 ,28
Hingoli,,10 October 2020,79,11.7,28
Hingoli,,11 October 2020,85,35.1,26
Hingoli,,12 October 2020,88,10.9,26
Hingoli,,13 October 2020,86,18.1,27
Hingoli,,14 October 2020,88,7.3 ,25
Hingoli,,15 October 2020,89,7.8 ,25
Hingoli,,16 October 2020,88,3.8 ,26
Hingoli,,17 October 2020,81,0.4 ,27
Hingoli,,18 October 2020,79,18.2,28
Hingoli,,19 October 2020,82,5.0 ,27
Hingoli,,20 October 2020,79,1.2 ,27
Hingoli,,21 October 2020,73,0.0 ,27
Hingoli,,22 October 2020,65,0.1 ,27
Hingoli,,23 October 2020,57,0.0 ,27
Hingoli,,24 October 2020,60,0.0 ,27
Hingoli,,25 October 2020,66,0.0 ,26
Hingoli,,26 October 2020,68,0.5 ,26
Hingoli,,27 October 2020,61,0.1 ,26
Hingoli,,28 October 2020,59,0.0 ,26
Hingoli,,29 October 2020,56,0.0 ,26
Hingoli,,30 October 2020,58,0.0 ,25
Hingoli,,31 October 2020,61,0.0 ,25
Hingoli,,01 November 2020,52,0.0 ,26
Hingoli,,02 November 2020,52,0.0 ,26
Hingoli,,03 November 2020,49,0.0 ,25
Hingoli,,04 November 2020,46,0.0 ,26
Hingoli,,05 November 2020,39,0.0 ,25
Hingoli,,06 November 2020,49,0.0 ,24
Hingoli,,07 November 2020,53,0.0 ,24
Hingoli,,08 November 2020,47,0.0 ,24
Hingoli,,09 November 2020,45,0.0 ,23
Hingoli,,10 November 2020,43,0.0 ,23
Hingoli,,11 November 2020,46,0.0 ,22
Hingoli,,12 November 2020,54,0.0 ,25
Hingoli,,13 November 2020,74,1.7 ,26
Hingoli,,14 November 2020,61,0.0 ,26
Hingoli,,15 November 2020,56,0.0 ,27
Hingoli,,16 November 2020,58,0.0 ,27
Hingoli,,17 November 2020,61,0.0 ,27
Hingoli,,18 November 2020,59,0.0 ,27
Hingoli,,19 November 2020,59,0.0 ,27
Hingoli,,20 November 2020,65,1.3 ,25
Hingoli,,21 November 2020,57,0.7 ,27
Hingoli,,22 November 2020,51,0.0 ,24
Hingoli,,23 November 2020,51,0.0 ,24
Hingoli,,24 November 2020,46,0.0 ,23
Hingoli,,25 November 2020,45,0.0 ,23
Hingoli,,26 November 2020,55,0.1 ,23
Hingoli,,27 November 2020,64,0.1 ,22
Hingoli,,28 November 2020,61,0.0 ,22
Hingoli,,29 November 2020,55,0.0 ,25
Hingoli,,30 November 2020,55,0.0 ,26
Hingoli,,01 December 2020,52,0.0 ,26
Hingoli,,02 December 2020,45,0.0 ,26
Hingoli,,03 December 2020,41,0.0 ,25
Hingoli,,04 December 2020,41,0.0 ,25
Hingoli,,05 December 2020,37,0.0 ,25
Hingoli,,06 December 2020,37,0.0 ,25
Hingoli,,07 December 2020,38,0.0 ,25
Hingoli,,08 December 2020,38,0.0 ,25
Hingoli,,09 December 2020,40,0.0 ,25
Hingoli,,10 December 2020,41,0.0 ,25
Hingoli,,11 December 2020,47,0.0 ,25
Hingoli,,12 December 2020,54,0.0 ,23
Hingoli,,13 December 2020,57,0.0 ,23
Hingoli,,14 December 2020,55,0.2 ,24
Hingoli,,15 December 2020,53,0.0 ,26
Hingoli,,16 December 2020,55,0.0 ,25
Hingoli,,17 December 2020,51,0.0 ,26
Hingoli,,18 December 2020,49,0.0 ,24
Hingoli,,19 December 2020,43,0.0 ,23
Hingoli,,20 December 2020,32,0.0 ,22
Hingoli,,21 December 2020,27,0.0 ,22
Hingoli,,22 December 2020,30,0.0 ,23
Hingoli,,23 December 2020,34,0.0 ,23
Hingoli,,24 December 2020,37,0.0 ,23
Hingoli,,25 December 2020,33,0.0 ,23
Hingoli,,26 December 2020,32,0.0 ,25
Hingoli,,27 December 2020,34,0.0 ,25
Hingoli,,28 December 2020,37,0.0 ,25
Hingoli,,29 December 2020,45,0.0 ,24
Hingoli,,30 December 2020,45,0.0 ,25
Hingoli,,31 December 2020,43,0.0 ,24
Jalgaon,,01 January 2020,58,0.0 ,25
Jalgaon,,02 January 2020,57,0.0 ,24
Jalgaon,,03 January 2020,41,0.0 ,24
Jalgaon,,04 January 2020,56,0.0 ,23
Jalgaon,,05 January 2020,44,0.0 ,22
Jalgaon,,06 January 2020,41,0.0 ,23
Jalgaon,,07 January 2020,46,0.0 ,26
Jalgaon,,08 January 2020,49,0.0 ,26
Jalgaon,,09 January 2020,41,0.0 ,23
Jalgaon,,10 January 2020,42,0.0 ,21
Jalgaon,,11 January 2020,37,0.0 ,22
Jalgaon,,12 January 2020,39,0.0 ,24
Jalgaon,,13 January 2020,41,0.0 ,25
Jalgaon,,14 January 2020,57,0.0 ,25
Jalgaon,,15 January 2020,41,0.0 ,27
Jalgaon,,16 January 2020,46,0.0 ,22
Jalgaon,,17 January 2020,36,0.0 ,22
Jalgaon,,18 January 2020,39,0.0 ,24
Jalgaon,,19 January 2020,45,0.0 ,26
Jalgaon,,20 January 2020,43,0.0 ,25
Jalgaon,,21 January 2020,43,0.0 ,28
Jalgaon,,22 January 2020,35,0.0 ,28
Jalgaon,,23 January 2020,47,0.0 ,27
Jalgaon,,24 January 2020,38,0.0 ,26
Jalgaon,,25 January 2020,33,0.0 ,27
Jalgaon,,26 January 2020,26,0.0 ,28
Jalgaon,,27 January 2020,28,0.0 ,27
Jalgaon,,28 January 2020,41,0.0 ,25
Jalgaon,,29 January 2020,49,0.0 ,23
Jalgaon,,30 January 2020,36,0.0 ,24
Jalgaon,,31 January 2020,35,0.0 ,24
Jalgaon,,01 February 2020,34,0.0 ,25
Jalgaon,,02 February 2020,36,0.0 ,26
Jalgaon,,03 February 2020,42,0.0 ,26
Jalgaon,,04 February 2020,37,0.0 ,27
Jalgaon,,05 February 2020,22,0.0 ,26
Jalgaon,,06 February 2020,20,0.0 ,26
Jalgaon,,07 February 2020,23,0.0 ,26
Jalgaon,,08 February 2020,34,0.0 ,24
Jalgaon,,09 February 2020,29,0.0 ,24
Jalgaon,,10 February 2020,30,0.0 ,26
Jalgaon,,11 February 2020,35,0.0 ,28
Jalgaon,,12 February 2020,36,0.0 ,29
Jalgaon,,13 February 2020,29,0.0 ,30
Jalgaon,,14 February 2020,28,0.0 ,30
Jalgaon,,15 February 2020,21,0.0 ,30
Jalgaon,,16 February 2020,22,0.0 ,30
Jalgaon,,17 February 2020,21,0.0 ,31
Jalgaon,,18 February 2020,15,0.0 ,30
Jalgaon,,19 February 2020,14,0.0 ,31
Jalgaon,,20 February 2020,23,0.0 ,31
Jalgaon,,21 February 2020,26,0.0 ,30
Jalgaon,,22 February 2020,22,0.0 ,31
Jalgaon,,23 February 2020,21,0.0 ,32
Jalgaon,,24 February 2020,22,0.0 ,30
Jalgaon,,25 February 2020,22,0.0 ,29
Jalgaon,,26 February 2020,19,0.0 ,29
Jalgaon,,27 February 2020,17,0.0 ,31
Jalgaon,,28 February 2020,16,0.0 ,33
Jalgaon,,29 February 2020,22,0.4 ,31
Jalgaon,,01 March 2020,22,0.0 ,30
Jalgaon,,02 March 2020,22,0.0 ,31
Jalgaon,,03 March 2020,27,0.0 ,30
Jalgaon,,04 March 2020,36,0.0 ,28
Jalgaon,,05 March 2020,38,0.0 ,27
Jalgaon,,06 March 2020,43,0.0 ,27
Jalgaon,,07 March 2020,43,0.0 ,26
Jalgaon,,08 March 2020,23,0.0 ,28
Jalgaon,,09 March 2020,25,0.0 ,29
Jalgaon,,10 March 2020,42,0.0 ,28
Jalgaon,,11 March 2020,45,0.0 ,27
Jalgaon,,12 March 2020,44,0.0 ,27
Jalgaon,,13 March 2020,22,0.0 ,27
Jalgaon,,14 March 2020,14,0.0 ,28
Jalgaon,,15 March 2020,11,0.0 ,30
Jalgaon,,16 March 2020,15,0.0 ,32
Jalgaon,,17 March 2020,20,0.1 ,34
Jalgaon,,18 March 2020,25,0.8 ,34
Jalgaon,,19 March 2020,20,0.0 ,33
Jalgaon,,20 March 2020,24,0.0 ,31
Jalgaon,,21 March 2020,34,0.0 ,30
Jalgaon,,22 March 2020,29,0.0 ,32
Jalgaon,,23 March 2020,24,0.0 ,34
Jalgaon,,24 March 2020,21,0.0 ,35
Jalgaon,,25 March 2020,21,0.1 ,36
Jalgaon,,26 March 2020,35,1.4 ,32
Jalgaon,,27 March 2020,43,1.0 ,30
Jalgaon,,28 March 2020,39,0.9 ,32
Jalgaon,,29 March 2020,25,0.3 ,34
Jalgaon,,30 March 2020,34,3.0 ,33
Jalgaon,,31 March 2020,24,1.1 ,35
Jalgaon,,01 April 2020,16,0.0 ,35
Jalgaon,,02 April 2020,16,0.0 ,36
Jalgaon,,03 April 2020,13,0.0 ,37
Jalgaon,,04 April 2020,14,0.0 ,37
Jalgaon,,05 April 2020,19,0.0 ,36
Jalgaon,,06 April 2020,18,0.0 ,36
Jalgaon,,07 April 2020,25,0.0 ,35
Jalgaon,,08 April 2020,25,0.0 ,34
Jalgaon,,09 April 2020,26,0.0 ,34
Jalgaon,,10 April 2020,12,0.0 ,37
Jalgaon,,11 April 2020,11,0.0 ,38
Jalgaon,,12 April 2020,11,0.0 ,38
Jalgaon,,13 April 2020,11,0.0 ,39
Jalgaon,,14 April 2020,12,0.0 ,39
Jalgaon,,15 April 2020,13,0.0 ,40
Jalgaon,,16 April 2020,15,0.0 ,39
Jalgaon,,17 April 2020,20,0.0 ,37
Jalgaon,,18 April 2020,19,0.0 ,38
Jalgaon,,19 April 2020,18,0.1 ,38
Jalgaon,,20 April 2020,17,0.0 ,37
Jalgaon,,21 April 2020,18,0.0 ,37
Jalgaon,,22 April 2020,25,0.0 ,37
Jalgaon,,23 April 2020,25,0.0 ,38
Jalgaon,,24 April 2020,27,0.0 ,37
Jalgaon,,25 April 2020,27,0.0 ,36
Jalgaon,,26 April 2020,32,0.0 ,35
Jalgaon,,27 April 2020,34,0.1 ,35
Jalgaon,,28 April 2020,27,0.0 ,37
Jalgaon,,29 April 2020,18,0.0 ,39
Jalgaon,,30 April 2020,25,0.0 ,39
Jalgaon,,01 May 2020,30,0.0 ,38
Jalgaon,,02 May 2020,26,0.0 ,39
Jalgaon,,03 May 2020,25,0.0 ,39
Jalgaon,,04 May 2020,25,0.0 ,39
Jalgaon,,05 May 2020,27,0.0 ,39
Jalgaon,,06 May 2020,26,0.0 ,40
Jalgaon,,07 May 2020,17,0.0 ,40
Jalgaon,,08 May 2020,27,0.0 ,38
Jalgaon,,09 May 2020,33,0.0 ,38
Jalgaon,,10 May 2020,32,1.5 ,36
Jalgaon,,11 May 2020,25,1.1 ,37
Jalgaon,,12 May 2020,27,0.0 ,38
Jalgaon,,13 May 2020,25,0.0 ,37
Jalgaon,,14 May 2020,30,0.0 ,37
Jalgaon,,15 May 2020,26,0.0 ,37
Jalgaon,,16 May 2020,29,0.0 ,37
Jalgaon,,17 May 2020,27,0.0 ,38
Jalgaon,,18 May 2020,31,0.0 ,37
Jalgaon,,19 May 2020,31,0.0 ,38
Jalgaon,,20 May 2020,32,0.0 ,38
Jalgaon,,21 May 2020,33,0.0 ,38
Jalgaon,,22 May 2020,31,0.0 ,39
Jalgaon,,23 May 2020,26,0.0 ,39
Jalgaon,,24 May 2020,22,0.0 ,40
Jalgaon,,25 May 2020,28,0.0 ,40
Jalgaon,,26 May 2020,30,0.0 ,39
Jalgaon,,27 May 2020,33,0.0 ,38
Jalgaon,,28 May 2020,37,0.0 ,37
Jalgaon,,29 May 2020,39,0.0 ,37
Jalgaon,,30 May 2020,42,0.0 ,37
Jalgaon,,31 May 2020,42,0.1 ,37
Jalgaon,,01 June 2020,45,0.6 ,34
Jalgaon,,02 June 2020,64,4.9 ,26
Jalgaon,,03 June 2020,81,68.5,24
Jalgaon,,04 June 2020,70,19.7,27
Jalgaon,,05 June 2020,56,0.1 ,31
Jalgaon,,06 June 2020,54,0.9 ,32
Jalgaon,,07 June 2020,56,2.1 ,32
Jalgaon,,08 June 2020,53,2.9 ,33
Jalgaon,,09 June 2020,50,0.0 ,33
Jalgaon,,10 June 2020,52,2.6 ,34
Jalgaon,,11 June 2020,52,9.8 ,34
Jalgaon,,12 June 2020,56,10.1,33
Jalgaon,,13 June 2020,56,9.9 ,34
Jalgaon,,14 June 2020,66,2.5 ,31
Jalgaon,,15 June 2020,66,30.2,33
Jalgaon,,16 June 2020,64,18.8,32
Jalgaon,,17 June 2020,59,3.3 ,33
Jalgaon,,18 June 2020,59,3.4 ,32
Jalgaon,,19 June 2020,55,0.5 ,33
Jalgaon,,20 June 2020,54,0.3 ,33
Jalgaon,,21 June 2020,53,0.0 ,32
Jalgaon,,22 June 2020,55,0.3 ,32
Jalgaon,,23 June 2020,54,0.8 ,31
Jalgaon,,24 June 2020,56,13.8,33
Jalgaon,,25 June 2020,55,7.0 ,34
Jalgaon,,26 June 2020,58,3.0 ,33
Jalgaon,,27 June 2020,63,17.8,32
Jalgaon,,28 June 2020,62,2.4 ,32
Jalgaon,,29 June 2020,66,4.7 ,32
Jalgaon,,30 June 2020,67,8.8 ,32
Jalgaon,,01 July 2020,57,2.2 ,34
Jalgaon,,02 July 2020,65,6.0 ,32
Jalgaon,,03 July 2020,58,1.3 ,33
Jalgaon,,04 July 2020,70,19.4,30
Jalgaon,,05 July 2020,81,27.0,28
Jalgaon,,06 July 2020,69,13.1,30
Jalgaon,,07 July 2020,65,5.0 ,31
Jalgaon,,08 July 2020,58,0.3 ,33
Jalgaon,,09 July 2020,63,1.4 ,32
Jalgaon,,10 July 2020,62,0.9 ,32
Jalgaon,,11 July 2020,71,0.3 ,28
Jalgaon,,12 July 2020,62,0.1 ,31
Jalgaon,,13 July 2020,62,0.3 ,31
Jalgaon,,14 July 2020,60,1.9 ,32
Jalgaon,,15 July 2020,83,18.5,27
Jalgaon,,16 July 2020,77,11.4,28
Jalgaon,,17 July 2020,68,2.0 ,30
Jalgaon,,18 July 2020,73,8.4 ,30
Jalgaon,,19 July 2020,72,4.1 ,30
Jalgaon,,20 July 2020,75,1.1 ,29
Jalgaon,,21 July 2020,70,9.5 ,31
Jalgaon,,22 July 2020,70,0.9 ,30
Jalgaon,,23 July 2020,84,58.4,27
Jalgaon,,24 July 2020,87,37.0,27
Jalgaon,,25 July 2020,80,10.6,28
Jalgaon,,26 July 2020,74,9.1 ,30
Jalgaon,,27 July 2020,72,9.1 ,30
Jalgaon,,28 July 2020,73,21.5,30
Jalgaon,,29 July 2020,82,27.0,28
Jalgaon,,30 July 2020,77,8.0 ,30
Jalgaon,,31 July 2020,75,3.2 ,30
Jalgaon,,01 August 2020,72,2.5 ,31
Jalgaon,,02 August 2020,76,11.9,30
Jalgaon,,03 August 2020,82,19.5,28
Jalgaon,,04 August 2020,83,23.9,29
Jalgaon,,05 August 2020,80,19.7,29
Jalgaon,,06 August 2020,92,46.1,25
Jalgaon,,07 August 2020,70,0.5 ,30
Jalgaon,,08 August 2020,74,1.7 ,30
Jalgaon,,09 August 2020,78,4.3 ,29
Jalgaon,,10 August 2020,79,9.4 ,29
Jalgaon,,11 August 2020,80,16.8,28
Jalgaon,,12 August 2020,86,15.3,27
Jalgaon,,13 August 2020,91,21.3,25
Jalgaon,,14 August 2020,87,12.0,26
Jalgaon,,15 August 2020,87,25.4,27
Jalgaon,,16 August 2020,92,2.0 ,25
Jalgaon,,17 August 2020,90,4.1 ,25
Jalgaon,,18 August 2020,85,2.1 ,28
Jalgaon,,19 August 2020,88,25.6,27
Jalgaon,,20 August 2020,88,19.5,27
Jalgaon,,21 August 2020,92,6.0 ,25
Jalgaon,,22 August 2020,88,16.1,27
Jalgaon,,23 August 2020,88,10.8,26
Jalgaon,,24 August 2020,80,4.5 ,28
Jalgaon,,25 August 2020,82,5.4 ,28
Jalgaon,,26 August 2020,83,2.5 ,28
Jalgaon,,27 August 2020,84,15.5,27
Jalgaon,,28 August 2020,87,6.1 ,26
Jalgaon,,29 August 2020,94,37.9,24
Jalgaon,,30 August 2020,88,7.8 ,25
Jalgaon,,31 August 2020,81,2.5 ,28
Jalgaon,,01 September 2020,81,0.1 ,28
Jalgaon,,02 September 2020,82,1.3 ,28
Jalgaon,,03 September 2020,80,4.4 ,29
Jalgaon,,04 September 2020,70,0.0 ,31
Jalgaon,,05 September 2020,70,0.5 ,31
Jalgaon,,06 September 2020,69,0.1 ,32
Jalgaon,,07 September 2020,77,18.9,30
Jalgaon,,08 September 2020,78,3.8 ,30
Jalgaon,,09 September 2020,75,1.8 ,30
Jalgaon,,10 September 2020,80,32.8,30
Jalgaon,,11 September 2020,87,36.4,28
Jalgaon,,12 September 2020,82,18.6,29
Jalgaon,,13 September 2020,82,17.7,29
Jalgaon,,14 September 2020,86,28.4,28
Jalgaon,,15 September 2020,88,20.2,27
Jalgaon,,16 September 2020,86,21.4,28
Jalgaon,,17 September 2020,86,5.6 ,28
Jalgaon,,18 September 2020,88,25.4,28
Jalgaon,,19 September 2020,89,16.6,27
Jalgaon,,20 September 2020,84,17.2,29
Jalgaon,,21 September 2020,79,19.3,30
Jalgaon,,22 September 2020,87,12.1,27
Jalgaon,,23 September 2020,88,4.6 ,27
Jalgaon,,24 September 2020,85,27.9,28
Jalgaon,,25 September 2020,86,31.9,28
Jalgaon,,26 September 2020,84,22.0,27
Jalgaon,,27 September 2020,84,14.8,27
Jalgaon,,28 September 2020,78,1.2 ,28
Jalgaon,,29 September 2020,73,0.0 ,28
Jalgaon,,30 September 2020,74,0.6 ,28
Jalgaon,,01 October 2020,71,0.1 ,29
Jalgaon,,02 October 2020,74,0.7 ,29
Jalgaon,,03 October 2020,68,0.0 ,30
Jalgaon,,04 October 2020,58,0.0 ,29
Jalgaon,,05 October 2020,60,0.0 ,29
Jalgaon,,06 October 2020,58,0.0 ,29
Jalgaon,,07 October 2020,46,0.0 ,29
Jalgaon,,08 October 2020,44,0.0 ,29
Jalgaon,,09 October 2020,44,0.0 ,30
Jalgaon,,10 October 2020,50,0.0 ,30
Jalgaon,,11 October 2020,42,0.0 ,30
Jalgaon,,12 October 2020,52,0.9 ,30
Jalgaon,,13 October 2020,57,5.4 ,30
Jalgaon,,14 October 2020,72,11.5,29
Jalgaon,,15 October 2020,82,18.7,28
Jalgaon,,16 October 2020,83,17.6,28
Jalgaon,,17 October 2020,75,11.7,30
Jalgaon,,18 October 2020,78,29.5,29
Jalgaon,,19 October 2020,77,5.2 ,29
Jalgaon,,20 October 2020,65,1.2 ,30
Jalgaon,,21 October 2020,70,15.3,30
Jalgaon,,22 October 2020,63,0.9 ,30
Jalgaon,,23 October 2020,50,0.0 ,31
Jalgaon,,24 October 2020,52,0.0 ,30
Jalgaon,,25 October 2020,64,3.4 ,27
Jalgaon,,26 October 2020,53,0.0 ,29
Jalgaon,,27 October 2020,44,0.0 ,29
Jalgaon,,28 October 2020,44,0.0 ,28
Jalgaon,,29 October 2020,44,0.0 ,28
Jalgaon,,30 October 2020,42,0.0 ,28
Jalgaon,,31 October 2020,41,0.0 ,28
